"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2005-01-02",5,32909,0,29311,NA,NA,NA,NA,0,276,NA,2001,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",6,32995,0,29370,NA,NA,NA,NA,0,275,NA,2001,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",7,32156,0,28538,NA,NA,NA,NA,0,330,NA,2001,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",8,31084,0,27528,NA,NA,NA,NA,0,631,NA,2002,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",9,30320,0,26782,NA,NA,NA,NA,0,631,NA,2001,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",10,30153,0,26394,NA,NA,NA,NA,0,722,NA,2001,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",11,29808,0,25993,NA,NA,NA,NA,0,659,NA,2001,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",12,29687,0,25850,NA,NA,NA,NA,0,754,NA,2002,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",13,29865,0,26085,NA,NA,NA,NA,0,585,NA,2001,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",14,29930,0,26188,NA,NA,NA,NA,0,601,NA,2000,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",15,29940,0,26245,NA,NA,NA,NA,0,159,NA,1524,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",16,29759,0,26145,NA,NA,NA,NA,0,4,NA,1020,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",17,30369,0,26828,NA,NA,NA,NA,0,4,NA,1002,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",18,31558,0,28105,NA,NA,NA,NA,0,5,NA,1005,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",19,33512,0,29960,NA,NA,NA,NA,0,5,NA,1643,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",20,35238,0,31528,NA,NA,NA,NA,0,5,NA,2001,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",21,36845,0,32965,NA,NA,NA,NA,0,4,NA,2001,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",22,37971,0,34033,NA,NA,NA,NA,0,4,NA,2002,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",23,38764,0,34775,NA,NA,NA,NA,0,4,NA,2002,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",24,39445,0,35328,NA,NA,NA,NA,0,4,NA,2002,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",25,39890,0,35711,NA,NA,NA,NA,0,3,NA,2003,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",26,39873,0,35595,NA,NA,NA,NA,0,3,NA,2002,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",27,39714,0,35487,NA,NA,NA,NA,0,3,NA,2003,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",28,39302,0,35097,NA,NA,NA,NA,0,2,NA,2002,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",29,39249,0,35130,NA,NA,NA,NA,0,4,NA,2003,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",30,38987,0,34919,NA,NA,NA,NA,0,4,NA,2003,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",31,39109,0,34989,NA,NA,NA,NA,0,4,NA,2003,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",32,40106,0,35941,NA,NA,NA,NA,0,6,NA,2002,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",33,42451,0,38079,NA,NA,NA,NA,0,8,NA,2002,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",34,45752,0,41009,NA,NA,NA,NA,0,8,NA,2003,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",35,46652,0,41813,NA,NA,NA,NA,0,8,NA,2002,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",36,46822,0,42006,NA,NA,NA,NA,0,10,NA,2002,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",37,46584,0,41853,NA,NA,NA,NA,0,7,NA,2002,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",38,45702,0,41004,NA,NA,NA,NA,0,11,NA,2003,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",39,44926,0,40278,NA,NA,NA,NA,0,8,NA,2002,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",40,43794,0,39237,NA,NA,NA,NA,0,9,NA,2002,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",41,43397,0,38893,NA,NA,NA,NA,0,7,NA,2002,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",42,41916,0,37550,NA,NA,NA,NA,0,8,NA,2002,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",43,41090,0,36678,NA,NA,NA,NA,0,6,NA,2001,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",44,39503,0,35184,NA,NA,NA,NA,0,8,NA,2002,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",45,38591,0,34266,NA,NA,NA,NA,0,7,NA,2001,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",46,38027,0,33662,NA,NA,NA,NA,0,11,NA,2001,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",47,36610,0,32388,NA,NA,NA,NA,0,60,NA,1982,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-02",48,35645,0,31525,NA,NA,NA,NA,0,461,NA,1981,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",1,36384,0,32090,NA,NA,NA,NA,0,497,NA,1981,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",2,36251,0,32019,NA,NA,NA,NA,0,581,NA,1981,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",3,36115,0,31985,NA,NA,NA,NA,0,421,NA,1981,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",4,35183,0,31120,NA,NA,NA,NA,0,429,NA,1980,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",5,34690,0,30708,NA,NA,NA,NA,0,427,NA,1981,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",6,34719,0,30714,NA,NA,NA,NA,0,548,NA,1981,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",7,33776,0,29809,NA,NA,NA,NA,0,671,NA,1981,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",8,32733,0,28858,NA,NA,NA,NA,0,697,NA,1980,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",9,31938,0,28184,NA,NA,NA,NA,0,691,NA,1982,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",10,31610,0,27765,NA,NA,NA,NA,0,767,NA,1981,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",11,31372,0,27611,NA,NA,NA,NA,0,689,NA,1981,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",12,31437,0,27686,NA,NA,NA,NA,0,680,NA,1949,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",13,32072,0,28272,NA,NA,NA,NA,0,574,NA,1728,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",14,32315,0,28494,NA,NA,NA,NA,0,569,NA,1720,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",15,32539,0,28820,NA,NA,NA,NA,0,303,NA,1432,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",16,32535,0,28949,NA,NA,NA,NA,0,273,NA,1149,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",17,33094,0,29647,NA,NA,NA,NA,0,48,NA,1445,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",18,34277,0,30980,NA,NA,NA,NA,0,5,NA,1444,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",19,35933,0,32633,NA,NA,NA,NA,0,5,NA,1445,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",20,37537,0,34125,NA,NA,NA,NA,0,5,NA,1445,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",21,38830,0,35266,NA,NA,NA,NA,0,5,NA,1445,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",22,39381,0,35853,NA,NA,NA,NA,0,5,NA,1445,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",23,40031,0,36374,NA,NA,NA,NA,0,5,NA,1445,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",24,40411,0,36597,NA,NA,NA,NA,0,5,NA,1445,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",25,40560,0,36637,NA,NA,NA,NA,0,5,NA,1445,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",26,40563,0,36536,NA,NA,NA,NA,0,5,NA,1445,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",27,40497,0,36406,NA,NA,NA,NA,0,4,NA,1445,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",28,40448,0,36360,NA,NA,NA,NA,0,5,NA,1445,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",29,40397,0,36386,NA,NA,NA,NA,0,5,NA,1445,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",30,40312,0,36371,NA,NA,NA,NA,0,5,NA,1444,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",31,40649,0,36675,NA,NA,NA,NA,0,4,NA,1527,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",32,41665,0,37712,NA,NA,NA,NA,0,4,NA,1532,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",33,44276,0,40190,NA,NA,NA,NA,0,8,NA,1926,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",34,47687,0,43384,NA,NA,NA,NA,0,8,NA,1984,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",35,49207,0,44840,NA,NA,NA,NA,0,10,NA,1984,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",36,49123,0,44827,NA,NA,NA,NA,0,9,NA,1984,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",37,48550,0,44321,NA,NA,NA,NA,0,12,NA,1984,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",38,47866,0,43647,NA,NA,NA,NA,0,15,NA,1976,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",39,46953,0,42773,NA,NA,NA,NA,0,13,NA,1688,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",40,45685,0,41556,NA,NA,NA,NA,0,12,NA,1593,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",41,44457,0,40261,NA,NA,NA,NA,0,10,NA,1593,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",42,43279,0,39198,NA,NA,NA,NA,0,9,NA,1592,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",43,42194,0,38119,NA,NA,NA,NA,0,9,NA,1594,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",44,40426,0,36396,NA,NA,NA,NA,0,9,NA,1592,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",45,39298,0,35161,NA,NA,NA,NA,0,9,NA,1593,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",46,38247,0,33987,NA,NA,NA,NA,0,37,NA,1553,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",47,36042,0,32114,NA,NA,NA,NA,0,604,NA,1830,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-03",48,34825,0,30962,NA,NA,NA,NA,0,631,NA,1981,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",1,35402,0,31528,NA,NA,NA,NA,0,629,NA,1981,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",2,35220,0,31431,NA,NA,NA,NA,0,624,NA,1981,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",3,35349,0,31661,NA,NA,NA,NA,0,592,NA,1981,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",4,34715,0,31065,NA,NA,NA,NA,0,661,NA,1982,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",5,34375,0,30777,NA,NA,NA,NA,0,667,NA,1981,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",6,34411,0,30786,NA,NA,NA,NA,0,665,NA,1981,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",7,33620,0,30002,NA,NA,NA,NA,0,856,NA,1982,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",8,32877,0,29321,NA,NA,NA,NA,0,959,NA,1705,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",9,32134,0,28596,NA,NA,NA,NA,0,954,NA,1206,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",10,32138,0,28379,NA,NA,NA,NA,0,945,NA,1153,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",11,32371,0,28556,NA,NA,NA,NA,0,687,NA,1152,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",12,33274,0,29437,NA,NA,NA,NA,0,527,NA,1152,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",13,35913,0,32133,NA,NA,NA,NA,0,271,NA,1152,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",14,38331,0,34589,NA,NA,NA,NA,0,268,NA,1152,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",15,41644,0,37949,NA,NA,NA,NA,0,15,NA,1152,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",16,43628,0,40014,NA,NA,NA,NA,0,10,NA,1178,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",17,45002,0,41461,NA,NA,NA,NA,0,8,NA,1179,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",18,45792,0,42339,NA,NA,NA,NA,0,8,NA,1179,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",19,47079,0,43527,NA,NA,NA,NA,0,8,NA,1177,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",20,47879,0,44169,NA,NA,NA,NA,0,6,NA,1172,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",21,48172,0,44292,NA,NA,NA,NA,0,5,NA,1169,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",22,48496,0,44558,NA,NA,NA,NA,0,5,NA,1168,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",23,48967,0,44978,NA,NA,NA,NA,0,5,NA,1170,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",24,49131,0,45014,NA,NA,NA,NA,0,5,NA,1170,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",25,49267,0,45088,NA,NA,NA,NA,0,5,NA,1172,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",26,49328,0,45050,NA,NA,NA,NA,0,5,NA,1172,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",27,49374,0,45147,NA,NA,NA,NA,0,5,NA,1169,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",28,49141,0,44936,NA,NA,NA,NA,0,5,NA,1168,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",29,49315,0,45196,NA,NA,NA,NA,0,5,NA,1187,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",30,49235,0,45167,NA,NA,NA,NA,0,5,NA,1148,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",31,49325,0,45205,NA,NA,NA,NA,0,5,NA,1164,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",32,50203,0,46038,NA,NA,NA,NA,0,5,NA,1648,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",33,52010,0,47638,NA,NA,NA,NA,0,5,NA,1923,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",34,54979,0,50100,NA,NA,NA,NA,136,5,NA,1977,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",35,56356,0,51073,NA,NA,NA,NA,444,12,NA,1977,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",36,55364,0,50510,NA,NA,NA,NA,38,13,NA,1976,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",37,54458,0,49727,NA,NA,NA,NA,0,11,NA,1976,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",38,53826,0,49128,NA,NA,NA,NA,0,11,NA,1962,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",39,52570,0,47922,NA,NA,NA,NA,0,11,NA,1568,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",40,50836,0,46279,NA,NA,NA,NA,0,11,NA,1586,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",41,50145,0,45641,NA,NA,NA,NA,0,10,NA,1588,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",42,48280,0,43914,NA,NA,NA,NA,0,12,NA,1586,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",43,47030,0,42618,NA,NA,NA,NA,0,9,NA,1538,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",44,44807,0,40488,NA,NA,NA,NA,0,9,NA,1537,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",45,42936,0,38611,NA,NA,NA,NA,0,7,NA,1537,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",46,41588,0,37223,NA,NA,NA,NA,0,42,NA,1536,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",47,39348,0,35126,NA,NA,NA,NA,0,425,NA,1858,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-04",48,38112,0,33992,NA,NA,NA,NA,0,512,NA,1873,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-05",1,38294,0,34375,NA,NA,NA,NA,0,556,NA,1873,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-05",2,38181,0,34283,NA,NA,NA,NA,0,558,NA,1873,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-05",3,38215,0,34344,NA,NA,NA,NA,0,541,NA,1873,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-05",4,37788,0,33801,NA,NA,NA,NA,0,560,NA,1873,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-05",5,37430,0,33397,NA,NA,NA,NA,0,603,NA,1873,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-05",6,37701,0,33602,NA,NA,NA,NA,0,589,NA,1873,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-05",7,37083,0,32985,NA,NA,NA,NA,0,567,NA,1771,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-05",8,36089,0,32083,NA,NA,NA,NA,0,733,NA,1771,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-05",9,35337,0,31472,NA,NA,NA,NA,0,952,NA,1485,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-05",10,34962,0,31236,NA,NA,NA,NA,0,1031,NA,1127,NA,NA,0,NA,NA,NA,NA,NA,NA
"2005-01-05",11,34968,0,31395,NA,NA,NA,NA,0,575,NA,754,NA,NA,0,NA,NA,NA,NA,NA,NA
