"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2003-01-03",35,53476,NA,48324,NA,NA,NA,NA,0,0,NA,1491,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-03",36,52907,NA,47820,NA,NA,NA,NA,0,0,NA,1491,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-03",37,52174,NA,47174,NA,NA,NA,NA,0,0,NA,1491,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-03",38,51435,NA,46440,NA,NA,NA,NA,0,0,NA,1491,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-03",39,50144,NA,45244,NA,NA,NA,NA,0,0,NA,1491,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-03",40,48807,NA,43956,NA,NA,NA,NA,0,4,NA,1490,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-03",41,47386,NA,42560,NA,NA,NA,NA,0,15,NA,1491,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-03",42,46169,NA,41455,NA,NA,NA,NA,0,10,NA,1490,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-03",43,44654,NA,39996,NA,NA,NA,NA,0,11,NA,1490,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-03",44,43185,NA,38432,NA,NA,NA,NA,0,10,NA,1490,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-03",45,41900,NA,37109,NA,NA,NA,NA,0,13,NA,1490,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-03",46,41104,NA,36400,NA,NA,NA,NA,0,80,NA,1489,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-03",47,39291,NA,34840,NA,NA,NA,NA,0,560,NA,1367,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-03",48,38418,NA,34088,NA,NA,NA,NA,0,641,NA,815,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",1,38791,NA,34562,NA,NA,NA,NA,0,577,NA,1168,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",2,39069,NA,34843,NA,NA,NA,NA,0,729,NA,1485,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",3,38747,NA,34577,NA,NA,NA,NA,0,757,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",4,37984,NA,33868,NA,NA,NA,NA,0,839,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",5,37467,NA,33360,NA,NA,NA,NA,0,866,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",6,37665,NA,33530,NA,NA,NA,NA,0,706,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",7,37049,NA,32890,NA,NA,NA,NA,0,922,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",8,36007,NA,31898,NA,NA,NA,NA,0,1039,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",9,35100,NA,31027,NA,NA,NA,NA,0,1149,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",10,34520,NA,30470,NA,NA,NA,NA,0,1128,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",11,34007,NA,30094,NA,NA,NA,NA,0,1135,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",12,33752,NA,29884,NA,NA,NA,NA,0,1131,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",13,34351,NA,30484,NA,NA,NA,NA,0,1069,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",14,34751,NA,30885,NA,NA,NA,NA,0,914,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",15,35150,NA,31299,NA,NA,NA,NA,0,66,NA,1481,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",16,35340,NA,31555,NA,NA,NA,NA,0,16,NA,1249,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",17,36426,NA,32589,NA,NA,NA,NA,0,11,NA,1397,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",18,38043,NA,34207,NA,NA,NA,NA,0,4,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",19,39986,NA,36037,NA,NA,NA,NA,0,0,NA,1491,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",20,41137,NA,37116,NA,NA,NA,NA,0,0,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",21,42072,NA,37908,NA,NA,NA,NA,0,0,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",22,42484,NA,38230,NA,NA,NA,NA,0,0,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",23,42693,NA,38356,NA,NA,NA,NA,0,0,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",24,42763,NA,38390,NA,NA,NA,NA,0,0,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",25,42683,NA,38265,NA,NA,NA,NA,0,0,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",26,42309,NA,37887,NA,NA,NA,NA,0,0,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",27,41984,NA,37608,NA,NA,NA,NA,0,3,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",28,41597,NA,37258,NA,NA,NA,NA,0,9,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",29,41497,NA,37236,NA,NA,NA,NA,0,13,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",30,41294,NA,37074,NA,NA,NA,NA,0,6,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",31,41475,NA,37208,NA,NA,NA,NA,0,5,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",32,42044,NA,37729,NA,NA,NA,NA,0,2,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",33,44036,NA,39436,NA,NA,NA,NA,0,1,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",34,47747,NA,42786,NA,NA,NA,NA,11,0,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",35,49967,NA,44755,NA,NA,NA,NA,73,0,NA,1494,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",36,50319,NA,45135,NA,NA,NA,NA,78,0,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",37,49545,NA,44567,NA,NA,NA,NA,2,0,NA,1494,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",38,48859,NA,43880,NA,NA,NA,NA,0,0,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",39,47612,NA,42727,NA,NA,NA,NA,0,0,NA,1494,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",40,46647,NA,41764,NA,NA,NA,NA,0,1,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",41,45577,NA,40694,NA,NA,NA,NA,0,9,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",42,43836,NA,39179,NA,NA,NA,NA,0,12,NA,1491,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",43,42892,NA,38223,NA,NA,NA,NA,0,10,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",44,41846,NA,37132,NA,NA,NA,NA,0,11,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",45,40557,NA,35800,NA,NA,NA,NA,0,11,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",46,40137,NA,35427,NA,NA,NA,NA,0,77,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",47,39016,NA,34420,NA,NA,NA,NA,0,721,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-04",48,38505,NA,34072,NA,NA,NA,NA,0,770,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-05",1,38958,NA,34648,NA,NA,NA,NA,0,867,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-05",2,39045,NA,34887,NA,NA,NA,NA,0,917,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-05",3,38615,NA,34576,NA,NA,NA,NA,0,926,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-05",4,37883,NA,33875,NA,NA,NA,NA,12,925,NA,1492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-01-05",5,37411,NA,33423,NA,NA,NA,NA,0,956,NA,1493,NA,NA,NA,NA,NA,NA,NA,NA,NA
