"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2008-01-02",46,41166,42896,37153,436,1163,NA,NA,0,126,NA,-834,NA,NA,-170,NA,NA,NA,NA,NA,NA
"2008-01-02",47,38839,40711,35077,436,1163,NA,NA,0,929,NA,-268,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-02",48,37292,39439,33728,440,1163,NA,NA,0,1202,NA,-270,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-03",1,37507,39495,34067,440,1163,NA,NA,0,1042,NA,-271,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-03",2,37181,39167,33792,424,1163,NA,NA,0,1040,NA,-271,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-03",3,37133,39236,33743,424,1163,NA,NA,0,1157,NA,-271,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-03",4,36443,38610,33048,456,1163,NA,NA,0,1221,NA,-271,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-03",5,35953,38169,32599,456,1163,NA,NA,0,1270,NA,-271,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-03",6,36228,38325,32773,407,1163,NA,NA,0,1151,NA,-271,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-03",7,35505,37843,32026,407,1163,NA,NA,0,1341,NA,-322,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-03",8,34825,37173,31400,392,1163,NA,NA,0,1351,NA,-322,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-03",9,34078,36433,30779,392,1163,NA,NA,0,1358,NA,-322,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-03",10,33981,36330,30732,392,1163,NA,NA,0,1353,NA,-321,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-03",11,34196,36631,30989,392,1163,NA,NA,0,1068,NA,-692,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-03",12,34936,37240,31676,373,1163,NA,NA,0,946,NA,-683,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-03",13,37322,39731,33944,373,1163,NA,NA,0,879,NA,-855,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-03",14,39596,41748,36052,353,1163,NA,NA,0,624,NA,-853,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-03",15,42546,44480,38800,353,1163,NA,NA,0,11,NA,-1186,NA,NA,-137,NA,NA,NA,NA,NA,NA
"2008-01-03",16,44501,46450,40647,305,1163,NA,NA,0,10,NA,-1194,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-03",17,46387,48333,42439,305,1163,NA,NA,0,10,NA,-1191,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-03",18,47807,49751,43777,343,1163,NA,NA,0,9,NA,-1190,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-03",19,49506,51451,45305,343,1163,NA,NA,0,8,NA,-1192,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-03",20,50283,52231,46005,311,1163,NA,NA,0,9,NA,-1194,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-03",21,51092,53035,46675,311,1163,NA,NA,0,5,NA,-1193,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-03",22,51479,53421,46975,365,1163,NA,NA,0,5,NA,-1192,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-03",23,51928,53747,47340,365,1163,NA,NA,0,9,NA,-1065,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-03",24,52343,54162,47656,353,1163,NA,NA,0,8,NA,-1066,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-03",25,52697,54511,47943,353,1163,NA,NA,9,6,NA,-1065,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-03",26,52917,54580,48125,374,1163,NA,NA,57,12,NA,-943,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-03",27,52981,54320,48189,374,1163,NA,NA,40,13,NA,-615,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-03",28,52903,54280,48140,386,1163,NA,NA,9,10,NA,-631,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-03",29,53152,54716,48452,386,1163,NA,NA,0,5,NA,-814,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-03",30,53342,54206,48639,266,1163,NA,NA,0,7,NA,-127,NA,NA,-130,NA,NA,NA,NA,NA,NA
"2008-01-03",31,53462,54122,48715,266,1163,NA,NA,0,10,NA,789,NA,NA,-50,NA,NA,NA,NA,NA,NA
"2008-01-03",32,54502,55162,49688,270,1163,NA,NA,0,11,NA,726,NA,NA,-49,NA,NA,NA,NA,NA,NA
"2008-01-03",33,55931,56577,50908,270,1163,NA,NA,0,19,NA,1026,NA,NA,-27,NA,NA,NA,NA,NA,NA
"2008-01-03",34,57218,57934,51944,262,1163,NA,NA,0,11,NA,1030,NA,NA,-105,NA,NA,NA,NA,NA,NA
"2008-01-03",35,57619,58305,52260,262,1163,NA,NA,0,11,NA,1301,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-03",36,57043,57732,51753,325,1163,NA,NA,0,7,NA,1302,NA,NA,-82,NA,NA,NA,NA,NA,NA
"2008-01-03",37,56472,57198,51289,325,1163,NA,NA,0,4,NA,1301,NA,NA,-122,NA,NA,NA,NA,NA,NA
"2008-01-03",38,55767,56501,50608,268,1163,NA,NA,0,9,NA,1349,NA,NA,-125,NA,NA,NA,NA,NA,NA
"2008-01-03",39,54504,55302,49460,268,1163,NA,NA,0,15,NA,445,NA,NA,-183,NA,NA,NA,NA,NA,NA
"2008-01-03",40,52818,53871,47855,234,1163,NA,NA,0,14,NA,-247,NA,NA,-192,NA,NA,NA,NA,NA,NA
"2008-01-03",41,51012,52086,46116,234,1163,NA,NA,0,16,NA,-274,NA,NA,-184,NA,NA,NA,NA,NA,NA
"2008-01-03",42,50299,51367,45526,227,1163,NA,NA,0,14,NA,-275,NA,NA,-179,NA,NA,NA,NA,NA,NA
"2008-01-03",43,48695,49974,44031,227,1163,NA,NA,0,16,NA,-473,NA,NA,-190,NA,NA,NA,NA,NA,NA
"2008-01-03",44,46444,47722,41945,149,1163,NA,NA,0,15,NA,-476,NA,NA,-187,NA,NA,NA,NA,NA,NA
"2008-01-03",45,44397,45643,39962,149,1163,NA,NA,0,25,NA,-476,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-03",46,42601,44629,38181,155,1163,NA,NA,0,807,NA,-476,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-03",47,40161,42173,35976,155,1163,NA,NA,0,1231,NA,6,NA,NA,-181,NA,NA,NA,NA,NA,NA
"2008-01-03",48,38685,40904,34719,185,1163,NA,NA,0,1440,NA,9,NA,NA,-179,NA,NA,NA,NA,NA,NA
"2008-01-04",1,39126,40993,35303,185,1163,NA,NA,0,1164,NA,8,NA,NA,-103,NA,NA,NA,NA,NA,NA
"2008-01-04",2,38686,41044,34930,167,1163,NA,NA,0,1683,NA,9,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-04",3,38405,40652,34646,167,1163,NA,NA,0,1572,NA,8,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-04",4,37776,40076,33928,175,1163,NA,NA,0,1625,NA,9,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-04",5,37487,39815,33630,175,1163,NA,NA,0,1653,NA,8,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-04",6,37595,39891,33689,206,1163,NA,NA,0,1621,NA,9,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-04",7,36904,39423,32927,206,1163,NA,NA,0,1844,NA,108,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-04",8,36034,38560,32152,203,1163,NA,NA,0,1851,NA,109,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-04",9,35343,37892,31596,203,1163,NA,NA,0,1831,NA,-43,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-04",10,35121,37660,31438,200,1163,NA,NA,0,1823,NA,-41,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-04",11,35020,38340,31453,200,1163,NA,NA,0,1614,NA,-1031,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-04",12,35585,38843,31965,238,1163,NA,NA,0,1547,NA,-1036,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-04",13,37844,40844,34100,238,1163,NA,NA,0,1179,NA,-1146,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-04",14,40152,42477,36301,214,1163,NA,NA,0,470,NA,-1180,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-04",15,42935,45592,38946,214,1163,NA,NA,0,11,NA,-1910,NA,NA,-136,NA,NA,NA,NA,NA,NA
"2008-01-04",16,44999,47569,40919,223,1163,NA,NA,0,12,NA,-1814,NA,NA,-144,NA,NA,NA,NA,NA,NA
"2008-01-04",17,46788,49360,42585,223,1163,NA,NA,0,13,NA,-1814,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-04",18,48048,50621,43793,157,1163,NA,NA,0,13,NA,-1815,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-04",19,49400,51969,45074,157,1163,NA,NA,0,10,NA,-1814,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-04",20,50212,52806,45607,154,1163,NA,NA,0,11,NA,-1814,NA,NA,-169,NA,NA,NA,NA,NA,NA
"2008-01-04",21,50754,53362,46014,154,1163,NA,NA,0,8,NA,-1814,NA,NA,-186,NA,NA,NA,NA,NA,NA
"2008-01-04",22,51169,53712,46366,241,1163,NA,NA,33,8,NA,-1815,NA,NA,-153,NA,NA,NA,NA,NA,NA
"2008-01-04",23,51219,53613,46522,241,1163,NA,NA,71,9,NA,-1711,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-04",24,51368,53756,46599,282,1163,NA,NA,77,9,NA,-1711,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-04",25,51590,53963,46764,282,1163,NA,NA,90,7,NA,-1711,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-04",26,51303,53691,46538,319,1163,NA,NA,77,9,NA,-1711,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-04",27,51387,53781,46674,319,1163,NA,NA,71,10,NA,-1710,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-04",28,51179,53485,46514,406,1163,NA,NA,20,13,NA,-1568,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-04",29,51431,53505,46778,406,1163,NA,NA,6,5,NA,-1330,NA,NA,-145,NA,NA,NA,NA,NA,NA
"2008-01-04",30,51202,53150,46582,417,1163,NA,NA,6,9,NA,-1209,NA,NA,-136,NA,NA,NA,NA,NA,NA
"2008-01-04",31,51118,52051,46383,417,1163,NA,NA,6,8,NA,-262,NA,NA,-69,NA,NA,NA,NA,NA,NA
"2008-01-04",32,52075,53053,47234,479,1163,NA,NA,6,7,NA,-308,NA,NA,-69,NA,NA,NA,NA,NA,NA
"2008-01-04",33,53721,54475,48705,479,1163,NA,NA,6,13,NA,284,NA,NA,-147,NA,NA,NA,NA,NA,NA
"2008-01-04",34,54990,55740,49806,553,1163,NA,NA,6,12,NA,501,NA,NA,-144,NA,NA,NA,NA,NA,NA
"2008-01-04",35,55506,56255,50295,553,1163,NA,NA,6,11,NA,774,NA,NA,-144,NA,NA,NA,NA,NA,NA
"2008-01-04",36,54878,55661,49787,511,1163,NA,NA,6,9,NA,495,NA,NA,-180,NA,NA,NA,NA,NA,NA
"2008-01-04",37,53933,54686,48966,511,1163,NA,NA,6,15,NA,544,NA,NA,-144,NA,NA,NA,NA,NA,NA
"2008-01-04",38,52840,53602,47892,493,1163,NA,NA,6,24,NA,546,NA,NA,-144,NA,NA,NA,NA,NA,NA
"2008-01-04",39,51668,52728,46835,493,1163,NA,NA,6,15,NA,-287,NA,NA,-164,NA,NA,NA,NA,NA,NA
"2008-01-04",40,50268,51320,45532,446,1163,NA,NA,6,7,NA,-287,NA,NA,-164,NA,NA,NA,NA,NA,NA
"2008-01-04",41,48521,49581,43808,446,1163,NA,NA,6,15,NA,-287,NA,NA,-164,NA,NA,NA,NA,NA,NA
"2008-01-04",42,47184,48243,42640,401,1163,NA,NA,6,14,NA,-287,NA,NA,-164,NA,NA,NA,NA,NA,NA
"2008-01-04",43,45487,46584,41035,401,1163,NA,NA,6,12,NA,-312,NA,NA,-179,NA,NA,NA,NA,NA,NA
"2008-01-04",44,43388,44517,39069,340,1163,NA,NA,4,12,NA,-313,NA,NA,-208,NA,NA,NA,NA,NA,NA
"2008-01-04",45,41796,42923,37531,340,1163,NA,NA,0,15,NA,-309,NA,NA,-203,NA,NA,NA,NA,NA,NA
"2008-01-04",46,40373,41544,36152,283,1163,NA,NA,0,299,NA,-121,NA,NA,-151,NA,NA,NA,NA,NA,NA
"2008-01-04",47,38397,40148,34365,283,1163,NA,NA,0,1076,NA,908,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-04",48,37444,39171,33602,324,1163,NA,NA,0,1052,NA,1004,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-05",1,37760,39502,34040,324,1163,NA,NA,0,1057,NA,1004,NA,NA,-85,NA,NA,NA,NA,NA,NA
"2008-01-05",2,37378,39113,33654,337,1163,NA,NA,0,1060,NA,1211,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-05",3,36876,38954,33206,337,1163,NA,NA,0,1403,NA,1815,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-05",4,35872,37989,32279,328,1163,NA,NA,0,1442,NA,1818,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-05",5,35117,37370,31584,328,1163,NA,NA,0,1578,NA,1818,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-05",6,35087,37434,31518,309,1163,NA,NA,0,1672,NA,1818,NA,NA,-75,NA,NA,NA,NA,NA,NA
"2008-01-05",7,34220,36801,30558,309,1163,NA,NA,0,1906,NA,1817,NA,NA,-75,NA,NA,NA,NA,NA,NA
