"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2004-01-01",31,38802,NA,34828,NA,NA,NA,NA,0,3,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-01",32,39433,NA,35480,NA,NA,NA,NA,0,3,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-01",33,41088,NA,37002,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-01",34,43584,NA,39281,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-01",35,44546,NA,40179,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-01",36,44350,NA,40054,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-01",37,43952,NA,39723,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-01",38,43170,NA,38951,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-01",39,42404,NA,38224,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-01",40,41720,NA,37591,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-01",41,41396,NA,37200,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-01",42,40260,NA,36179,NA,NA,NA,NA,0,2,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-01",43,39335,NA,35260,NA,NA,NA,NA,0,10,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-01",44,38030,NA,34000,NA,NA,NA,NA,0,13,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-01",45,37388,NA,33251,NA,NA,NA,NA,0,7,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-01",46,36858,NA,32598,NA,NA,NA,NA,0,10,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-01",47,35114,NA,31186,NA,NA,NA,NA,0,408,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-01",48,34479,NA,30616,NA,NA,NA,NA,0,601,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",1,35366,NA,31492,NA,NA,NA,NA,0,627,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",2,35250,NA,31461,NA,NA,NA,NA,0,736,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",3,35280,NA,31592,NA,NA,NA,NA,0,733,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",4,34638,NA,30988,NA,NA,NA,NA,0,821,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",5,34266,NA,30668,NA,NA,NA,NA,0,840,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",6,34525,NA,30900,NA,NA,NA,NA,0,847,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",7,33698,NA,30080,NA,NA,NA,NA,0,1076,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",8,32793,NA,29237,NA,NA,NA,NA,0,1267,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",9,32131,NA,28593,NA,NA,NA,NA,0,1337,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",10,32062,NA,28303,NA,NA,NA,NA,0,1344,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",11,31997,NA,28182,NA,NA,NA,NA,0,1332,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",12,32171,NA,28334,NA,NA,NA,NA,0,1275,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",13,33188,NA,29408,NA,NA,NA,NA,0,870,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",14,34066,NA,30324,NA,NA,NA,NA,0,721,NA,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",15,35105,NA,31410,NA,NA,NA,NA,0,7,NA,1497,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",16,35635,NA,32021,NA,NA,NA,NA,0,4,NA,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",17,37075,NA,33534,NA,NA,NA,NA,0,4,NA,1666,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",18,38424,NA,34971,NA,NA,NA,NA,0,2,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",19,40352,NA,36800,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",20,41542,NA,37832,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",21,42540,NA,38660,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",22,43257,NA,39319,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",23,43693,NA,39704,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",24,44134,NA,40017,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",25,44522,NA,40343,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",26,44488,NA,40210,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",27,44385,NA,40158,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",28,44094,NA,39889,NA,NA,NA,NA,0,4,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",29,44238,NA,40119,NA,NA,NA,NA,0,6,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",30,43960,NA,39892,NA,NA,NA,NA,0,4,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",31,44010,NA,39890,NA,NA,NA,NA,0,4,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",32,44737,NA,40572,NA,NA,NA,NA,0,1,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",33,46821,NA,42449,NA,NA,NA,NA,0,2,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",34,49831,NA,45088,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",35,51090,NA,46251,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",36,50883,NA,46067,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",37,50264,NA,45533,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",38,49670,NA,44972,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",39,48594,NA,43946,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",40,47350,NA,42793,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",41,45720,NA,41216,NA,NA,NA,NA,0,2,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",42,44799,NA,40433,NA,NA,NA,NA,0,4,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",43,43808,NA,39396,NA,NA,NA,NA,0,3,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",44,42074,NA,37755,NA,NA,NA,NA,0,6,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",45,40875,NA,36550,NA,NA,NA,NA,0,5,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",46,39988,NA,35623,NA,NA,NA,NA,0,70,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",47,38452,NA,34230,NA,NA,NA,NA,0,312,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-02",48,37754,NA,33634,NA,NA,NA,NA,0,340,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",1,38332,NA,34347,NA,NA,NA,NA,0,607,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",2,38148,NA,34226,NA,NA,NA,NA,0,870,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",3,38109,NA,34112,NA,NA,NA,NA,0,919,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",4,37421,NA,33482,NA,NA,NA,NA,0,969,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",5,36884,NA,33007,NA,NA,NA,NA,0,1018,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",6,37171,NA,33243,NA,NA,NA,NA,0,1019,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",7,36295,NA,32376,NA,NA,NA,NA,0,1495,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",8,35325,NA,31447,NA,NA,NA,NA,0,1506,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",9,34534,NA,30703,NA,NA,NA,NA,0,1585,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",10,34019,NA,30173,NA,NA,NA,NA,0,1628,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",11,33500,NA,29828,NA,NA,NA,NA,0,1771,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",12,33381,NA,29768,NA,NA,NA,NA,0,1747,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",13,33777,NA,30223,NA,NA,NA,NA,0,1512,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",14,33881,NA,30394,NA,NA,NA,NA,0,979,NA,1790,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",15,34127,NA,30644,NA,NA,NA,NA,0,13,NA,1799,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",16,34135,NA,30672,NA,NA,NA,NA,0,104,NA,1826,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",17,35353,NA,31879,NA,NA,NA,NA,0,10,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",18,37173,NA,33644,NA,NA,NA,NA,0,2,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",19,39127,NA,35496,NA,NA,NA,NA,0,0,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",20,40508,NA,36778,NA,NA,NA,NA,0,0,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",21,41578,NA,37745,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",22,42300,NA,38324,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",23,42918,NA,38831,NA,NA,NA,NA,0,0,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",24,43324,NA,39141,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",25,43642,NA,39414,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",26,43550,NA,39317,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",27,43452,NA,39266,NA,NA,NA,NA,0,5,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",28,43228,NA,39019,NA,NA,NA,NA,0,9,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",29,43239,NA,39144,NA,NA,NA,NA,0,9,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",30,43003,NA,38918,NA,NA,NA,NA,0,9,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",31,43343,NA,39212,NA,NA,NA,NA,0,13,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",32,44275,NA,40118,NA,NA,NA,NA,0,16,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",33,46004,NA,41732,NA,NA,NA,NA,0,7,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",34,48733,NA,44156,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",35,50352,NA,45606,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",36,50450,NA,45682,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",37,49544,NA,44882,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",38,48718,NA,44111,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",39,47597,NA,43053,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",40,46458,NA,41952,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",41,45170,NA,40706,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",42,43413,NA,39119,NA,NA,NA,NA,0,4,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",43,42455,NA,38175,NA,NA,NA,NA,0,5,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",44,40975,NA,36791,NA,NA,NA,NA,0,177,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",45,39783,NA,35630,NA,NA,NA,NA,0,293,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",46,39575,NA,35309,NA,NA,NA,NA,0,291,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",47,38351,NA,34127,NA,NA,NA,NA,0,523,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-03",48,37491,NA,33413,NA,NA,NA,NA,0,590,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",1,38157,NA,34216,NA,NA,NA,NA,0,519,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",2,37875,NA,34046,NA,NA,NA,NA,0,679,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",3,37499,NA,33785,NA,NA,NA,NA,0,719,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",4,36612,NA,32937,NA,NA,NA,NA,0,775,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",5,35991,NA,32392,NA,NA,NA,NA,0,749,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",6,36148,NA,32500,NA,NA,NA,NA,0,774,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",7,35251,NA,31591,NA,NA,NA,NA,0,1388,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",8,34159,NA,30580,NA,NA,NA,NA,0,1495,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",9,33371,NA,29703,NA,NA,NA,NA,0,1493,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",10,33026,NA,29158,NA,NA,NA,NA,0,1515,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",11,32518,NA,28663,NA,NA,NA,NA,0,1509,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",12,32088,NA,28298,NA,NA,NA,NA,0,1491,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",13,32055,NA,28367,NA,NA,NA,NA,0,1364,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",14,31806,NA,28187,NA,NA,NA,NA,0,947,NA,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",15,31523,NA,27951,NA,NA,NA,NA,0,80,NA,1516,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",16,31052,NA,27594,NA,NA,NA,NA,0,7,NA,1008,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",17,31625,NA,28222,NA,NA,NA,NA,0,4,NA,1126,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",18,32961,NA,29567,NA,NA,NA,NA,0,2,NA,1692,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",19,34864,NA,31479,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",20,36593,NA,33077,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",21,38265,NA,34629,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",22,39569,NA,35776,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",23,40686,NA,36692,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",24,41458,NA,37324,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",25,42163,NA,37894,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",26,42536,NA,38177,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",27,42466,NA,38052,NA,NA,NA,NA,0,0,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",28,42016,NA,37607,NA,NA,NA,NA,0,4,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",29,41998,NA,37680,NA,NA,NA,NA,0,3,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",30,41864,NA,37563,NA,NA,NA,NA,0,7,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",31,42250,NA,37906,NA,NA,NA,NA,0,8,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",32,43337,NA,38931,NA,NA,NA,NA,0,9,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",33,45376,NA,40748,NA,NA,NA,NA,0,2,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",34,47796,NA,42958,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",35,48964,NA,44052,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",36,48842,NA,43907,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",37,48234,NA,43399,NA,NA,NA,NA,0,0,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",38,47537,NA,42749,NA,NA,NA,NA,0,0,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",39,46743,NA,42015,NA,NA,NA,NA,0,0,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",40,45701,NA,41023,NA,NA,NA,NA,0,0,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",41,45312,NA,40539,NA,NA,NA,NA,0,1,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",42,43877,NA,39310,NA,NA,NA,NA,0,9,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",43,42826,NA,38303,NA,NA,NA,NA,0,8,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",44,40928,NA,36550,NA,NA,NA,NA,0,8,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",45,39686,NA,35359,NA,NA,NA,NA,0,5,NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",46,38220,NA,34038,NA,NA,NA,NA,0,13,NA,1739,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",47,36560,NA,32544,NA,NA,NA,NA,0,224,NA,903,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-04",48,35571,NA,31580,NA,NA,NA,NA,0,372,NA,850,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-05",1,36116,NA,32298,NA,NA,NA,NA,0,670,NA,987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-05",2,36325,NA,32525,NA,NA,NA,NA,0,748,NA,988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-05",3,36631,NA,32848,NA,NA,NA,NA,0,664,NA,989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-05",4,36331,NA,32423,NA,NA,NA,NA,0,821,NA,988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004-01-05",5,36227,NA,32301,NA,NA,NA,NA,0,869,NA,990,NA,NA,NA,NA,NA,NA,NA,NA,NA
